"scenario_id","value","type_id","model_name","horizon","target_end_date","age_group"
1,14.530475,0.1,7,1,2023-11-18,"1-4"
1,19.3420625,0.25,7,1,2023-11-18,"1-4"
1,24.912375,0.5,7,1,2023-11-18,"1-4"
1,29.546875,0.75,7,1,2023-11-18,"1-4"
1,34.610725,0.9,7,1,2023-11-18,"1-4"
1,37.7793125,0.95,7,1,2023-11-18,"1-4"
1,40.0144125,0.975,7,1,2023-11-18,"1-4"
1,43.9328125,0.99,7,1,2023-11-18,"1-4"
1,22.08445,0.01,7,1,2023-11-18,"5-64"
1,23.046075,0.025,7,1,2023-11-18,"5-64"
1,25.80045,0.05,7,1,2023-11-18,"5-64"
1,29.1494,0.1,7,1,2023-11-18,"5-64"
1,36.14675,0.25,7,1,2023-11-18,"5-64"
1,46.7375,0.5,7,1,2023-11-18,"5-64"
1,53.7385,0.75,7,1,2023-11-18,"5-64"
1,61.3388,0.9,7,1,2023-11-18,"5-64"
1,67.36235,0.95,7,1,2023-11-18,"5-64"
1,80.248425,0.975,7,1,2023-11-18,"5-64"
1,85.1058,0.99,7,1,2023-11-18,"5-64"
1,2.312925,0.01,7,1,2023-11-18,"65-130"
1,2.470545,0.025,7,1,2023-11-18,"65-130"
1,2.68302,0.05,7,1,2023-11-18,"65-130"
1,2.91888,0.1,7,1,2023-11-18,"65-130"
1,4.00545,0.25,7,1,2023-11-18,"65-130"
1,6.3141,0.5,7,1,2023-11-18,"65-130"
1,8.70675,0.75,7,1,2023-11-18,"65-130"
1,10.76697,0.9,7,1,2023-11-18,"65-130"
1,13.41675,0.95,7,1,2023-11-18,"65-130"
1,15.3638175,0.975,7,1,2023-11-18,"65-130"
1,16.512021,0.99,7,1,2023-11-18,"65-130"
1,2.97,0.01,8,1,2023-11-18,"0-0.99"
1,5.9,0.025,8,1,2023-11-18,"0-0.99"
1,9,0.05,8,1,2023-11-18,"0-0.99"
1,12,0.1,8,1,2023-11-18,"0-0.99"
1,18,0.25,8,1,2023-11-18,"0-0.99"
1,29,0.5,8,1,2023-11-18,"0-0.99"
1,46,0.75,8,1,2023-11-18,"0-0.99"
1,59.2,0.9,8,1,2023-11-18,"0-0.99"
1,64.05,0.95,8,1,2023-11-18,"0-0.99"
1,71.05,0.975,8,1,2023-11-18,"0-0.99"
1,85.02,0.99,8,1,2023-11-18,"0-0.99"
1,6.0094826945,0.01,8,1,2023-11-18,"0-130"
1,19.6698968664,0.025,8,1,2023-11-18,"0-130"
1,28.3448619058,0.05,8,1,2023-11-18,"0-130"
1,46.0497727564,0.1,8,1,2023-11-18,"0-130"
1,71.0496329142,0.25,8,1,2023-11-18,"0-130"
1,125.32436197,0.5,8,1,2023-11-18,"0-130"
1,179.6866478366,0.75,8,1,2023-11-18,"0-130"
1,236.9989511835,0.9,8,1,2023-11-18,"0-130"
1,279.9262667666,0.95,8,1,2023-11-18,"0-130"
1,305.150165786,0.975,8,1,2023-11-18,"0-130"
1,313.2005449419,0.99,8,1,2023-11-18,"0-130"
1,2.0294826945,0.01,8,1,2023-11-18,"1-4"
1,10.1474134726,0.025,8,1,2023-11-18,"1-4"
1,16.1948619058,0.05,8,1,2023-11-18,"1-4"
1,24.5997902367,0.1,8,1,2023-11-18,"1-4"
1,40.9996503945,0.25,8,1,2023-11-18,"1-4"
1,66.6244318911,0.5,8,1,2023-11-18,"1-4"
1,94.2991959074,0.75,8,1,2023-11-18,"1-4"
1,122.9989511835,0.9,8,1,2023-11-18,"1-4"
1,131.6088777664,0.95,8,1,2023-11-18,"1-4"
1,146.6249997234,0.975,8,1,2023-11-18,"1-4"
1,170.6405449419,0.99,8,1,2023-11-18,"1-4"
1,0,0.01,8,1,2023-11-18,"5-64"
1,1,0.025,8,1,2023-11-18,"5-64"
1,1,0.05,8,1,2023-11-18,"5-64"
1,2.9,0.1,8,1,2023-11-18,"5-64"
1,6.75,0.25,8,1,2023-11-18,"5-64"
1,14.5,0.5,8,1,2023-11-18,"5-64"
1,25.25,0.75,8,1,2023-11-18,"5-64"
1,40.1,0.9,8,1,2023-11-18,"5-64"
1,53.15,0.95,8,1,2023-11-18,"5-64"
1,60.15,0.975,8,1,2023-11-18,"5-64"
1,77.82,0.99,8,1,2023-11-18,"5-64"
1,0,0.01,8,1,2023-11-18,"65-130"
1,0.475,0.025,8,1,2023-11-18,"65-130"
1,1.95,0.05,8,1,2023-11-18,"65-130"
1,3,0.1,8,1,2023-11-18,"65-130"
1,5,0.25,8,1,2023-11-18,"65-130"
1,11,0.5,8,1,2023-11-18,"65-130"
1,16,0.75,8,1,2023-11-18,"65-130"
1,20.1,0.9,8,1,2023-11-18,"65-130"
1,28.1,0.95,8,1,2023-11-18,"65-130"
1,32.525,0.975,8,1,2023-11-18,"65-130"
1,35.16,0.99,8,1,2023-11-18,"65-130"
1,6.99,0.01,9,1,2023-11-18,"0-0.99"
1,7.475,0.025,9,1,2023-11-18,"0-0.99"
1,8,0.05,9,1,2023-11-18,"0-0.99"
1,9,0.1,9,1,2023-11-18,"0-0.99"
1,13,0.25,9,1,2023-11-18,"0-0.99"
1,28,0.5,9,1,2023-11-18,"0-0.99"
1,59,0.75,9,1,2023-11-18,"0-0.99"
1,88.1,0.9,9,1,2023-11-18,"0-0.99"
1,109,0.95,9,1,2023-11-18,"0-0.99"
1,118.675,0.975,9,1,2023-11-18,"0-0.99"
1,123.17,0.99,9,1,2023-11-18,"0-0.99"
1,22.98,0.01,9,1,2023-11-18,"0-130"
1,24,0.025,9,1,2023-11-18,"0-130"
1,25.95,0.05,9,1,2023-11-18,"0-130"
1,27.9,0.1,9,1,2023-11-18,"0-130"
1,39,0.25,9,1,2023-11-18,"0-130"
1,86.5,0.5,9,1,2023-11-18,"0-130"
1,186,0.75,9,1,2023-11-18,"0-130"
1,259.3,0.9,9,1,2023-11-18,"0-130"
1,344.15,0.95,9,1,2023-11-18,"0-130"
1,359.825,0.975,9,1,2023-11-18,"0-130"
1,380.25,0.99,9,1,2023-11-18,"0-130"
1,6,0.01,9,1,2023-11-18,"1-4"
1,6,0.025,9,1,2023-11-18,"1-4"
1,6,0.05,9,1,2023-11-18,"1-4"
1,7,0.1,9,1,2023-11-18,"1-4"
1,10,0.25,9,1,2023-11-18,"1-4"
1,22.5,0.5,9,1,2023-11-18,"1-4"
1,47,0.75,9,1,2023-11-18,"1-4"
1,66.1,0.9,9,1,2023-11-18,"1-4"
1,86,0.95,9,1,2023-11-18,"1-4"
1,89.525,0.975,9,1,2023-11-18,"1-4"
1,95.01,0.99,9,1,2023-11-18,"1-4"
1,4,0.01,9,1,2023-11-18,"5-64"
1,4,0.025,9,1,2023-11-18,"5-64"
1,4,0.05,9,1,2023-11-18,"5-64"
1,5,0.1,9,1,2023-11-18,"5-64"
1,6,0.25,9,1,2023-11-18,"5-64"
1,14.5,0.5,9,1,2023-11-18,"5-64"
1,32,0.75,9,1,2023-11-18,"5-64"
1,43.1,0.9,9,1,2023-11-18,"5-64"
1,57.15,0.95,9,1,2023-11-18,"5-64"
1,61.525,0.975,9,1,2023-11-18,"5-64"
1,65.02,0.99,9,1,2023-11-18,"5-64"
1,5,0.01,9,1,2023-11-18,"65-130"
1,6,0.025,9,1,2023-11-18,"65-130"
1,6,0.05,9,1,2023-11-18,"65-130"
1,7,0.1,9,1,2023-11-18,"65-130"
1,10,0.25,9,1,2023-11-18,"65-130"
1,22,0.5,9,1,2023-11-18,"65-130"
1,47.25,0.75,9,1,2023-11-18,"65-130"
1,63.2,0.9,9,1,2023-11-18,"65-130"
