"scenario_id","value","type_id","model_name","horizon","target_end_date","age_group"
1,72.5185714286,0.99,4,1,2023-11-18,"0-0.99"
1,14.8385714286,0.01,4,1,2023-11-18,"0-130"
1,21.425,0.025,4,1,2023-11-18,"0-130"
1,25.8571428571,0.05,4,1,2023-11-18,"0-130"
1,30.9714285714,0.1,4,1,2023-11-18,"0-130"
1,43.25,0.25,4,1,2023-11-18,"0-130"
1,62.2857142857,0.5,4,1,2023-11-18,"0-130"
1,83.4285714286,0.75,4,1,2023-11-18,"0-130"
1,105.0142857143,0.9,4,1,2023-11-18,"0-130"
1,118.4142857143,0.95,4,1,2023-11-18,"0-130"
1,140.5464285714,0.975,4,1,2023-11-18,"0-130"
1,152.1171428571,0.99,4,1,2023-11-18,"0-130"
1,0.1414285714,0.01,4,1,2023-11-18,"1-4"
1,0.2785714286,0.025,4,1,2023-11-18,"1-4"
1,0.7071428571,0.05,4,1,2023-11-18,"1-4"
1,1.9714285714,0.1,4,1,2023-11-18,"1-4"
1,3.8214285714,0.25,4,1,2023-11-18,"1-4"
1,6.6428571429,0.5,4,1,2023-11-18,"1-4"
1,10.9642857143,0.75,4,1,2023-11-18,"1-4"
1,14.8714285714,0.9,4,1,2023-11-18,"1-4"
1,16.4285714286,0.95,4,1,2023-11-18,"1-4"
1,17.8857142857,0.975,4,1,2023-11-18,"1-4"
1,23.3285714286,0.99,4,1,2023-11-18,"1-4"
1,1.4271428571,0.01,4,1,2023-11-18,"5-64"
1,2.6321428571,0.025,4,1,2023-11-18,"5-64"
1,2.9928571429,0.05,4,1,2023-11-18,"5-64"
1,5,0.1,4,1,2023-11-18,"5-64"
1,11.0714285714,0.25,4,1,2023-11-18,"5-64"
1,17.5,0.5,4,1,2023-11-18,"5-64"
1,24.1428571429,0.75,4,1,2023-11-18,"5-64"
1,30.2714285714,0.9,4,1,2023-11-18,"5-64"
1,34.7714285714,0.95,4,1,2023-11-18,"5-64"
1,38.0821428571,0.975,4,1,2023-11-18,"5-64"
1,41.5542857143,0.99,4,1,2023-11-18,"5-64"
1,1.8442857143,0.01,4,1,2023-11-18,"65-130"
1,2,0.025,4,1,2023-11-18,"65-130"
1,2.2785714286,0.05,4,1,2023-11-18,"65-130"
1,3,0.1,4,1,2023-11-18,"65-130"
1,4.8571428571,0.25,4,1,2023-11-18,"65-130"
1,8.2857142857,0.5,4,1,2023-11-18,"65-130"
1,12.6785714286,0.75,4,1,2023-11-18,"65-130"
1,17.1714285714,0.9,4,1,2023-11-18,"65-130"
1,22.1928571429,0.95,4,1,2023-11-18,"65-130"
1,23.7142857143,0.975,4,1,2023-11-18,"65-130"
1,24.3128571429,0.99,4,1,2023-11-18,"65-130"
1,53.97,0.01,5,1,2023-11-18,"0-0.99"
1,57.425,0.025,5,1,2023-11-18,"0-0.99"
1,62.85,0.05,5,1,2023-11-18,"0-0.99"
1,69.9,0.1,5,1,2023-11-18,"0-0.99"
1,77.75,0.25,5,1,2023-11-18,"0-0.99"
1,87,0.5,5,1,2023-11-18,"0-0.99"
1,95.25,0.75,5,1,2023-11-18,"0-0.99"
1,105,0.9,5,1,2023-11-18,"0-0.99"
1,113,0.95,5,1,2023-11-18,"0-0.99"
1,116,0.975,5,1,2023-11-18,"0-0.99"
1,117.36,0.99,5,1,2023-11-18,"0-0.99"
1,234.91,0.01,5,1,2023-11-18,"0-130"
1,242.425,0.025,5,1,2023-11-18,"0-130"
1,245,0.05,5,1,2023-11-18,"0-130"
1,260.7,0.1,5,1,2023-11-18,"0-130"
1,276.75,0.25,5,1,2023-11-18,"0-130"
1,300.5,0.5,5,1,2023-11-18,"0-130"
1,321,0.75,5,1,2023-11-18,"0-130"
1,334.1,0.9,5,1,2023-11-18,"0-130"
1,341.15,0.95,5,1,2023-11-18,"0-130"
1,346,0.975,5,1,2023-11-18,"0-130"
1,363.85,0.99,5,1,2023-11-18,"0-130"
1,67,0.01,5,1,2023-11-18,"1-4"
1,86.85,0.025,5,1,2023-11-18,"1-4"
1,97.9,0.05,5,1,2023-11-18,"1-4"
1,103,0.1,5,1,2023-11-18,"1-4"
1,115.5,0.25,5,1,2023-11-18,"1-4"
1,126.5,0.5,5,1,2023-11-18,"1-4"
1,140,0.75,5,1,2023-11-18,"1-4"
1,149.1,0.9,5,1,2023-11-18,"1-4"
1,153,0.95,5,1,2023-11-18,"1-4"
1,161.525,0.975,5,1,2023-11-18,"1-4"
1,170.4,0.99,5,1,2023-11-18,"1-4"
1,13.96,0.01,5,1,2023-11-18,"5-64"
1,15.475,0.025,5,1,2023-11-18,"5-64"
1,17.95,0.05,5,1,2023-11-18,"5-64"
1,21,0.1,5,1,2023-11-18,"5-64"
1,24,0.25,5,1,2023-11-18,"5-64"
1,27.5,0.5,5,1,2023-11-18,"5-64"
1,31,0.75,5,1,2023-11-18,"5-64"
1,34.1,0.9,5,1,2023-11-18,"5-64"
1,37,0.95,5,1,2023-11-18,"5-64"
1,38,0.975,5,1,2023-11-18,"5-64"
1,40.48,0.99,5,1,2023-11-18,"5-64"
1,38.99,0.01,5,1,2023-11-18,"65-130"
1,43.475,0.025,5,1,2023-11-18,"65-130"
1,45.95,0.05,5,1,2023-11-18,"65-130"
1,48,0.1,5,1,2023-11-18,"65-130"
1,52,0.25,5,1,2023-11-18,"65-130"
1,58,0.5,5,1,2023-11-18,"65-130"
1,64,0.75,5,1,2023-11-18,"65-130"
1,70,0.9,5,1,2023-11-18,"65-130"
1,73.1,0.95,5,1,2023-11-18,"65-130"
1,75,0.975,5,1,2023-11-18,"65-130"
1,78.18,0.99,5,1,2023-11-18,"65-130"
1,33.456,0.01,6,1,2023-11-18,"0-0.99"
1,33.8036,0.025,6,1,2023-11-18,"0-0.99"
1,34.5136,0.05,6,1,2023-11-18,"0-0.99"
1,36.5133,0.1,6,1,2023-11-18,"0-0.99"
1,38.7923,0.25,6,1,2023-11-18,"0-0.99"
1,40.3973,0.5,6,1,2023-11-18,"0-0.99"
1,41.8452,0.75,6,1,2023-11-18,"0-0.99"
1,42.7015,0.9,6,1,2023-11-18,"0-0.99"
1,43.2458,0.95,6,1,2023-11-18,"0-0.99"
1,43.7153,0.975,6,1,2023-11-18,"0-0.99"
1,44.1891,0.99,6,1,2023-11-18,"0-0.99"
1,120.887,0.01,6,1,2023-11-18,"0-130"
1,122.4143,0.025,6,1,2023-11-18,"0-130"
1,123.7596,0.05,6,1,2023-11-18,"0-130"
1,130.1202,0.1,6,1,2023-11-18,"0-130"
1,136.6504,0.25,6,1,2023-11-18,"0-130"
1,141.1909,0.5,6,1,2023-11-18,"0-130"
1,144.8098,0.75,6,1,2023-11-18,"0-130"
1,147.3837,0.9,6,1,2023-11-18,"0-130"
1,149.3798,0.95,6,1,2023-11-18,"0-130"
1,149.9346,0.975,6,1,2023-11-18,"0-130"
1,150.8791,0.99,6,1,2023-11-18,"0-130"
1,29.692,0.01,6,1,2023-11-18,"1-4"
1,30.2165,0.025,6,1,2023-11-18,"1-4"
1,31.3784,0.05,6,1,2023-11-18,"1-4"
1,33.1322,0.1,6,1,2023-11-18,"1-4"
1,34.5181,0.25,6,1,2023-11-18,"1-4"
1,35.9765,0.5,6,1,2023-11-18,"1-4"
1,36.9417,0.75,6,1,2023-11-18,"1-4"
1,37.5751,0.9,6,1,2023-11-18,"1-4"
1,38.0035,0.95,6,1,2023-11-18,"1-4"
1,41.1959,0.975,6,1,2023-11-18,"1-4"
1,41.8278,0.99,6,1,2023-11-18,"1-4"
1,26.2436,0.01,6,1,2023-11-18,"5-64"
1,26.4449,0.025,6,1,2023-11-18,"5-64"
1,27.4496,0.05,6,1,2023-11-18,"5-64"
1,28.6062,0.1,6,1,2023-11-18,"5-64"
1,30.3378,0.25,6,1,2023-11-18,"5-64"
1,30.9932,0.5,6,1,2023-11-18,"5-64"
1,31.6747,0.75,6,1,2023-11-18,"5-64"
1,32.2157,0.9,6,1,2023-11-18,"5-64"
1,32.5408,0.95,6,1,2023-11-18,"5-64"
1,32.862,0.975,6,1,2023-11-18,"5-64"
1,33.0103,0.99,6,1,2023-11-18,"5-64"
1,27.6141,0.01,6,1,2023-11-18,"65-130"
1,29.043,0.025,6,1,2023-11-18,"65-130"
1,30.2611,0.05,6,1,2023-11-18,"65-130"
1,31.2979,0.1,6,1,2023-11-18,"65-130"
1,32.867,0.25,6,1,2023-11-18,"65-130"
1,33.7363,0.5,6,1,2023-11-18,"65-130"
1,34.4392,0.75,6,1,2023-11-18,"65-130"
1,34.9908,0.9,6,1,2023-11-18,"65-130"
1,35.2376,0.95,6,1,2023-11-18,"65-130"
1,39.0837,0.975,6,1,2023-11-18,"65-130"
1,39.9471,0.99,6,1,2023-11-18,"65-130"
1,29.3321836667,0.01,7,1,2023-11-18,"0-0.99"
1,32.7381166667,0.025,7,1,2023-11-18,"0-0.99"
1,34.184425,0.05,7,1,2023-11-18,"0-0.99"
1,36.3268,0.1,7,1,2023-11-18,"0-0.99"
1,43.6634083333,0.25,7,1,2023-11-18,"0-0.99"
1,49.75235,0.5,7,1,2023-11-18,"0-0.99"
1,55.1206,0.75,7,1,2023-11-18,"0-0.99"
1,56.85814,0.9,7,1,2023-11-18,"0-0.99"
1,59.56295,0.95,7,1,2023-11-18,"0-0.99"
1,60.8347491667,0.975,7,1,2023-11-18,"0-0.99"
1,61.6744616667,0.99,7,1,2023-11-18,"0-0.99"
1,123.8228096667,0.01,7,1,2023-11-18,"0-130"
1,128.7073166667,0.025,7,1,2023-11-18,"0-130"
1,134.1268291667,0.05,7,1,2023-11-18,"0-130"
1,149.286205,0.1,7,1,2023-11-18,"0-130"
1,171.5939291667,0.25,7,1,2023-11-18,"0-130"
1,192.56385,0.5,7,1,2023-11-18,"0-130"
1,206.1692916667,0.75,7,1,2023-11-18,"0-130"
1,229.4624833333,0.9,7,1,2023-11-18,"0-130"
1,233.8640125,0.95,7,1,2023-11-18,"0-130"
1,239.32579875,0.975,7,1,2023-11-18,"0-130"
1,242.4799171667,0.99,7,1,2023-11-18,"0-130"
1,20.450855,0.01,7,1,2023-11-18,"1-4"
1,22.2374625,0.025,7,1,2023-11-18,"1-4"
1,26.673175,0.05,7,1,2023-11-18,"1-4"
1,28.52465,0.1,7,1,2023-11-18,"1-4"
1,32.763125,0.25,7,1,2023-11-18,"1-4"
1,39.34675,0.5,7,1,2023-11-18,"1-4"
1,46.015625,0.75,7,1,2023-11-18,"1-4"
1,49.594575,0.9,7,1,2023-11-18,"1-4"
1,52.1617625,0.95,7,1,2023-11-18,"1-4"
1,54.27344375,0.975,7,1,2023-11-18,"1-4"
1,57.03318,0.99,7,1,2023-11-18,"1-4"
1,49.35649,0.01,7,1,2023-11-18,"5-64"
1,52.985525,0.025,7,1,2023-11-18,"5-64"
1,58.24055,0.05,7,1,2023-11-18,"5-64"
1,60.7351,0.1,7,1,2023-11-18,"5-64"
1,71.80425,0.25,7,1,2023-11-18,"5-64"
1,81.0625,0.5,7,1,2023-11-18,"5-64"
1,91.7325,0.75,7,1,2023-11-18,"5-64"
1,103.7979,0.9,7,1,2023-11-18,"5-64"
1,111.4186,0.95,7,1,2023-11-18,"5-64"
1,121.125025,0.975,7,1,2023-11-18,"5-64"
1,132.31262,0.99,7,1,2023-11-18,"5-64"
1,8.771679,0.01,7,1,2023-11-18,"65-130"
1,8.8632225,0.025,7,1,2023-11-18,"65-130"
1,11.30916,0.05,7,1,2023-11-18,"65-130"
1,12.60954,0.1,7,1,2023-11-18,"65-130"
1,15.117675,0.25,7,1,2023-11-18,"65-130"
1,18.25545,0.5,7,1,2023-11-18,"65-130"
1,22.96125,0.75,7,1,2023-11-18,"65-130"
1,24.86283,0.9,7,1,2023-11-18,"65-130"
1,25.776615,0.95,7,1,2023-11-18,"65-130"
1,28.323795,0.975,7,1,2023-11-18,"65-130"
1,29.215308,0.99,7,1,2023-11-18,"65-130"
1,0.99,0.01,8,1,2023-11-18,"0-0.99"
1,2.475,0.025,8,1,2023-11-18,"0-0.99"
1,3,0.05,8,1,2023-11-18,"0-0.99"
1,5,0.1,8,1,2023-11-18,"0-0.99"
1,10,0.25,8,1,2023-11-18,"0-0.99"
1,16.5,0.5,8,1,2023-11-18,"0-0.99"
1,25.25,0.75,8,1,2023-11-18,"0-0.99"
1,30,0.9,8,1,2023-11-18,"0-0.99"
1,32.15,0.95,8,1,2023-11-18,"0-0.99"
1,38.05,0.975,8,1,2023-11-18,"0-0.99"
1,40.03,0.99,8,1,2023-11-18,"0-0.99"
1,5.2145719098,0.01,8,1,2023-11-18,"0-130"
1,11.1007100752,0.025,8,1,2023-11-18,"0-130"
1,32.1819363909,0.05,8,1,2023-11-18,"0-130"
1,36.745931619,0.1,8,1,2023-11-18,"0-130"
1,64.3607768522,0.25,8,1,2023-11-18,"0-130"
1,100.7621608393,0.5,8,1,2023-11-18,"0-130"
1,142.7914351827,0.75,8,1,2023-11-18,"0-130"
1,189.2647647773,0.9,8,1,2023-11-18,"0-130"
1,215.6232576457,0.95,8,1,2023-11-18,"0-130"
1,228.2931637528,0.975,8,1,2023-11-18,"0-130"
1,236.7348128793,0.99,8,1,2023-11-18,"0-130"
1,0,0.01,8,1,2023-11-18,"1-4"
1,3.7214236439,0.025,8,1,2023-11-18,"1-4"
1,5.3010207302,0.05,8,1,2023-11-18,"1-4"
1,7.4963929517,0.1,8,1,2023-11-18,"1-4"
1,12.5832310261,0.25,8,1,2023-11-18,"1-4"
1,20.3473522976,0.5,8,1,2023-11-18,"1-4"
1,30.2533001267,0.75,8,1,2023-11-18,"1-4"
1,41.765617874,0.9,8,1,2023-11-18,"1-4"
1,47.227275596,0.95,8,1,2023-11-18,"1-4"
1,52.5282963262,0.975,8,1,2023-11-18,"1-4"
1,56.833367707,0.99,8,1,2023-11-18,"1-4"
1,1,0.01,8,1,2023-11-18,"5-64"
1,2,0.025,8,1,2023-11-18,"5-64"
1,6.95,0.05,8,1,2023-11-18,"5-64"
1,10,0.1,8,1,2023-11-18,"5-64"
1,19.75,0.25,8,1,2023-11-18,"5-64"
1,33,0.5,8,1,2023-11-18,"5-64"
1,48,0.75,8,1,2023-11-18,"5-64"
1,65.2,0.9,8,1,2023-11-18,"5-64"
1,77.1,0.95,8,1,2023-11-18,"5-64"
1,81.525,0.975,8,1,2023-11-18,"5-64"
1,84.57,0.99,8,1,2023-11-18,"5-64"
1,2.2345719098,0.01,8,1,2023-11-18,"65-130"
1,3.3292864313,0.025,8,1,2023-11-18,"65-130"
1,8.9157162059,0.05,8,1,2023-11-18,"65-130"
1,11.2857167163,0.1,8,1,2023-11-18,"65-130"
1,22.5714334326,0.25,8,1,2023-11-18,"65-130"
1,31.6000068056,0.5,8,1,2023-11-18,"65-130"
1,40.6285801786,0.75,8,1,2023-11-18,"65-130"
1,54.3971545725,0.9,8,1,2023-11-18,"65-130"
1,63.4257279456,0.95,8,1,2023-11-18,"65-130"
1,75.6707305827,0.975,8,1,2023-11-18,"65-130"
1,79.3160170821,0.99,8,1,2023-11-18,"65-130"
1,2,0.01,9,1,2023-11-18,"0-0.99"
1,3,0.025,9,1,2023-11-18,"0-0.99"
1,4,0.05,9,1,2023-11-18,"0-0.99"
1,4,0.1,9,1,2023-11-18,"0-0.99"
1,7,0.25,9,1,2023-11-18,"0-0.99"
1,12,0.5,9,1,2023-11-18,"0-0.99"
1,19,0.75,9,1,2023-11-18,"0-0.99"
1,26,0.9,9,1,2023-11-18,"0-0.99"
1,28,0.95,9,1,2023-11-18,"0-0.99"
1,29,0.975,9,1,2023-11-18,"0-0.99"
1,30.01,0.99,9,1,2023-11-18,"0-0.99"
1,11,0.01,9,1,2023-11-18,"0-130"
1,12.425,0.025,9,1,2023-11-18,"0-130"
1,16.9,0.05,9,1,2023-11-18,"0-130"
1,19,0.1,9,1,2023-11-18,"0-130"
1,27.75,0.25,9,1,2023-11-18,"0-130"
1,56.5,0.5,9,1,2023-11-18,"0-130"
1,85.5,0.75,9,1,2023-11-18,"0-130"
1,116.1,0.9,9,1,2023-11-18,"0-130"
1,136,0.95,9,1,2023-11-18,"0-130"
1,138.525,0.975,9,1,2023-11-18,"0-130"
1,144.05,0.99,9,1,2023-11-18,"0-130"
1,2,0.01,9,1,2023-11-18,"1-4"
1,2,0.025,9,1,2023-11-18,"1-4"
1,3,0.05,9,1,2023-11-18,"1-4"
1,3,0.1,9,1,2023-11-18,"1-4"
1,5,0.25,9,1,2023-11-18,"1-4"
1,9,0.5,9,1,2023-11-18,"1-4"
1,14,0.75,9,1,2023-11-18,"1-4"
1,17.1,0.9,9,1,2023-11-18,"1-4"
1,20,0.95,9,1,2023-11-18,"1-4"
1,20,0.975,9,1,2023-11-18,"1-4"
1,21.01,0.99,9,1,2023-11-18,"1-4"
1,3,0.01,9,1,2023-11-18,"5-64"
1,3.475,0.025,9,1,2023-11-18,"5-64"
1,4,0.05,9,1,2023-11-18,"5-64"
1,5,0.1,9,1,2023-11-18,"5-64"
1,7,0.25,9,1,2023-11-18,"5-64"
1,14.5,0.5,9,1,2023-11-18,"5-64"
1,23,0.75,9,1,2023-11-18,"5-64"
1,30,0.9,9,1,2023-11-18,"5-64"
1,36,0.95,9,1,2023-11-18,"5-64"
1,36.525,0.975,9,1,2023-11-18,"5-64"
1,38.02,0.99,9,1,2023-11-18,"5-64"
