"scenario_id","value","type_id","model_name","horizon","target_end_date","age_group"
1,2492.8631977944,0.9,2,1,2023-11-18,"5-64"
1,3131.7595652198,0.95,2,1,2023-11-18,"5-64"
1,4176.1336877656,0.975,2,1,2023-11-18,"5-64"
1,6447.8,0.99,2,1,2023-11-18,"5-64"
1,312,0.01,2,1,2023-11-18,"65-130"
1,437.9458853314,0.025,2,1,2023-11-18,"65-130"
1,480.2244397791,0.05,2,1,2023-11-18,"65-130"
1,551.8256167886,0.1,2,1,2023-11-18,"65-130"
1,805.7139794975,0.25,2,1,2023-11-18,"65-130"
1,1429.1569985916,0.5,2,1,2023-11-18,"65-130"
1,1999.7563706662,0.75,2,1,2023-11-18,"65-130"
1,2788.7735251685,0.9,2,1,2023-11-18,"65-130"
1,4367.5134953168,0.95,2,1,2023-11-18,"65-130"
1,5485.2657860733,0.975,2,1,2023-11-18,"65-130"
1,6398.0667320818,0.99,2,1,2023-11-18,"65-130"
1,1487.3021042786,0.01,3,1,2023-11-18,"0-0.99"
1,1516.8695756368,0.025,3,1,2023-11-18,"0-0.99"
1,1633.45185,0.05,3,1,2023-11-18,"0-0.99"
1,1743.8492125112,0.1,3,1,2023-11-18,"0-0.99"
1,1930.1026110266,0.25,3,1,2023-11-18,"0-0.99"
1,2211.7026241398,0.5,3,1,2023-11-18,"0-0.99"
1,2766.7676225208,0.75,3,1,2023-11-18,"0-0.99"
1,3104.4956084586,0.9,3,1,2023-11-18,"0-0.99"
1,3310.5837604195,0.95,3,1,2023-11-18,"0-0.99"
1,3446.94109647,0.975,3,1,2023-11-18,"0-0.99"
1,3567.8212610082,0.99,3,1,2023-11-18,"0-0.99"
1,4708.2599369166,0.01,3,1,2023-11-18,"0-130"
1,5064.3335235417,0.025,3,1,2023-11-18,"0-130"
1,5411.9837646936,0.05,3,1,2023-11-18,"0-130"
1,5819.3876787947,0.1,3,1,2023-11-18,"0-130"
1,6131.0462377216,0.25,3,1,2023-11-18,"0-130"
1,7305.1107037726,0.5,3,1,2023-11-18,"0-130"
1,8426.2974602022,0.75,3,1,2023-11-18,"0-130"
1,8894.2492101924,0.9,3,1,2023-11-18,"0-130"
1,9205.2426472596,0.95,3,1,2023-11-18,"0-130"
1,9567.829649386,0.975,3,1,2023-11-18,"0-130"
1,10057.2091441828,0.99,3,1,2023-11-18,"0-130"
1,1179.818275,0.01,3,1,2023-11-18,"1-4"
1,1260.6624,0.025,3,1,2023-11-18,"1-4"
1,1342.1319718044,0.05,3,1,2023-11-18,"1-4"
1,1388.2710555692,0.1,3,1,2023-11-18,"1-4"
1,1516.8553357943,0.25,3,1,2023-11-18,"1-4"
1,1852.6899712868,0.5,3,1,2023-11-18,"1-4"
1,2159.3079377904,0.75,3,1,2023-11-18,"1-4"
1,2329.1516967165,0.9,3,1,2023-11-18,"1-4"
1,2456.4035625198,0.95,3,1,2023-11-18,"1-4"
1,2575.8460126203,0.975,3,1,2023-11-18,"1-4"
1,2712.8158079232,0.99,3,1,2023-11-18,"1-4"
1,912.6682218101,0.01,3,1,2023-11-18,"5-64"
1,969.4927163425,0.025,3,1,2023-11-18,"5-64"
1,983.2125401403,0.05,3,1,2023-11-18,"5-64"
1,1087.6100875797,0.1,3,1,2023-11-18,"5-64"
1,1275.9374349966,0.25,3,1,2023-11-18,"5-64"
1,1531.2700471302,0.5,3,1,2023-11-18,"5-64"
1,1693.092547862,0.75,3,1,2023-11-18,"5-64"
1,1819.0258072381,0.9,3,1,2023-11-18,"5-64"
1,1905.3738362794,0.95,3,1,2023-11-18,"5-64"
1,2045.5867238297,0.975,3,1,2023-11-18,"5-64"
1,2164.3498667667,0.99,3,1,2023-11-18,"5-64"
1,816.6760607081,0.01,3,1,2023-11-18,"65-130"
1,872.9665245688,0.025,3,1,2023-11-18,"65-130"
1,933.685062091,0.05,3,1,2023-11-18,"65-130"
1,1037.7460980206,0.1,3,1,2023-11-18,"65-130"
1,1249.7897855975,0.25,3,1,2023-11-18,"65-130"
1,1497.5,0.5,3,1,2023-11-18,"65-130"
1,1820.0584477227,0.75,3,1,2023-11-18,"65-130"
1,2050.9080682248,0.9,3,1,2023-11-18,"65-130"
1,2170.7109676042,0.95,3,1,2023-11-18,"65-130"
1,2302.9405121815,0.975,3,1,2023-11-18,"65-130"
1,2379.8649737999,0.99,3,1,2023-11-18,"65-130"
1,1508.5557142857,0.01,4,1,2023-11-18,"0-0.99"
1,1530.4071428571,0.025,4,1,2023-11-18,"0-0.99"
1,1571.9857142857,0.05,4,1,2023-11-18,"0-0.99"
1,1600.6285714286,0.1,4,1,2023-11-18,"0-0.99"
1,1726.5714285714,0.25,4,1,2023-11-18,"0-0.99"
1,1879.2142857143,0.5,4,1,2023-11-18,"0-0.99"
1,2049.9285714286,0.75,4,1,2023-11-18,"0-0.99"
1,2194.7142857143,0.9,4,1,2023-11-18,"0-0.99"
1,2258.5357142857,0.95,4,1,2023-11-18,"0-0.99"
1,2370.5178571429,0.975,4,1,2023-11-18,"0-0.99"
1,2451.3314285714,0.99,4,1,2023-11-18,"0-0.99"
1,3639.1914285714,0.01,4,1,2023-11-18,"0-130"
1,3798.7142857143,0.025,4,1,2023-11-18,"0-130"
1,3892.9428571429,0.05,4,1,2023-11-18,"0-130"
1,4019.6428571429,0.1,4,1,2023-11-18,"0-130"
1,4304.1428571429,0.25,4,1,2023-11-18,"0-130"
1,4651.2142857143,0.5,4,1,2023-11-18,"0-130"
1,4963.2857142857,0.75,4,1,2023-11-18,"0-130"
1,5327.8571428571,0.9,4,1,2023-11-18,"0-130"
1,5456.7142857143,0.95,4,1,2023-11-18,"0-130"
1,5526.3035714286,0.975,4,1,2023-11-18,"0-130"
1,5623.5857142857,0.99,4,1,2023-11-18,"0-130"
1,392.26,0.01,4,1,2023-11-18,"1-4"
1,413.5714285714,0.025,4,1,2023-11-18,"1-4"
1,437.1,0.05,4,1,2023-11-18,"1-4"
1,458.4285714286,0.1,4,1,2023-11-18,"1-4"
1,485.4642857143,0.25,4,1,2023-11-18,"1-4"
1,558.2857142857,0.5,4,1,2023-11-18,"1-4"
1,602.8928571429,0.75,4,1,2023-11-18,"1-4"
1,655.4714285714,0.9,4,1,2023-11-18,"1-4"
1,697.9928571429,0.95,4,1,2023-11-18,"1-4"
1,715.3321428571,0.975,4,1,2023-11-18,"1-4"
1,764.4442857143,0.99,4,1,2023-11-18,"1-4"
1,1145.9671428571,0.01,4,1,2023-11-18,"5-64"
1,1176.6392857143,0.025,4,1,2023-11-18,"5-64"
1,1201.6785714286,0.05,4,1,2023-11-18,"5-64"
1,1211.8571428571,0.1,4,1,2023-11-18,"5-64"
1,1332.0357142857,0.25,4,1,2023-11-18,"5-64"
1,1431.8571428571,0.5,4,1,2023-11-18,"5-64"
1,1525.4642857143,0.75,4,1,2023-11-18,"5-64"
1,1639.2285714286,0.9,4,1,2023-11-18,"5-64"
1,1686.5071428571,0.95,4,1,2023-11-18,"5-64"
1,1749.9785714286,0.975,4,1,2023-11-18,"5-64"
1,1819.4528571429,0.99,4,1,2023-11-18,"5-64"
1,461.3671428571,0.01,4,1,2023-11-18,"65-130"
1,470.5178571429,0.025,4,1,2023-11-18,"65-130"
1,494.3214285714,0.05,4,1,2023-11-18,"65-130"
1,515.6857142857,0.1,4,1,2023-11-18,"65-130"
1,564.3571428571,0.25,4,1,2023-11-18,"65-130"
1,609.6428571429,0.5,4,1,2023-11-18,"65-130"
1,673,0.75,4,1,2023-11-18,"65-130"
1,714.7142857143,0.9,4,1,2023-11-18,"65-130"
1,730.1928571429,0.95,4,1,2023-11-18,"65-130"
1,739.3107142857,0.975,4,1,2023-11-18,"65-130"
1,763.3471428571,0.99,4,1,2023-11-18,"65-130"
1,3645.6,0.01,5,1,2023-11-18,"0-0.99"
1,3737.025,0.025,5,1,2023-11-18,"0-0.99"
1,3891.85,0.05,5,1,2023-11-18,"0-0.99"
1,3950.7,0.1,5,1,2023-11-18,"0-0.99"
1,4114.5,0.25,5,1,2023-11-18,"0-0.99"
1,4333,0.5,5,1,2023-11-18,"0-0.99"
1,4638,0.75,5,1,2023-11-18,"0-0.99"
1,4942.7,0.9,5,1,2023-11-18,"0-0.99"
1,5029.7,0.95,5,1,2023-11-18,"0-0.99"
1,5069.075,0.975,5,1,2023-11-18,"0-0.99"
1,5423.56,0.99,5,1,2023-11-18,"0-0.99"
1,12032.56,0.01,5,1,2023-11-18,"0-130"
1,12486.775,0.025,5,1,2023-11-18,"0-130"
1,12632.35,0.05,5,1,2023-11-18,"0-130"
1,12785.5,0.1,5,1,2023-11-18,"0-130"
1,13274,0.25,5,1,2023-11-18,"0-130"
1,13717.5,0.5,5,1,2023-11-18,"0-130"
1,14481.25,0.75,5,1,2023-11-18,"0-130"
1,14986.1,0.9,5,1,2023-11-18,"0-130"
1,15270.3,0.95,5,1,2023-11-18,"0-130"
1,15443.7,0.975,5,1,2023-11-18,"0-130"
1,15724.19,0.99,5,1,2023-11-18,"0-130"
1,5217.83,0.01,5,1,2023-11-18,"1-4"
1,5261.225,0.025,5,1,2023-11-18,"1-4"
1,5426.15,0.05,5,1,2023-11-18,"1-4"
1,5526.4,0.1,5,1,2023-11-18,"1-4"
1,5884.25,0.25,5,1,2023-11-18,"1-4"
1,6175.5,0.5,5,1,2023-11-18,"1-4"
1,6600.75,0.75,5,1,2023-11-18,"1-4"
1,6851.2,0.9,5,1,2023-11-18,"1-4"
1,6915.45,0.95,5,1,2023-11-18,"1-4"
1,6965.8,0.975,5,1,2023-11-18,"1-4"
1,7017.2,0.99,5,1,2023-11-18,"1-4"
1,961.69,0.01,5,1,2023-11-18,"5-64"
1,981.225,0.025,5,1,2023-11-18,"5-64"
1,1000.6,0.05,5,1,2023-11-18,"5-64"
1,1043.4,0.1,5,1,2023-11-18,"5-64"
1,1108.25,0.25,5,1,2023-11-18,"5-64"
1,1166.5,0.5,5,1,2023-11-18,"5-64"
1,1236,0.75,5,1,2023-11-18,"5-64"
1,1301.3,0.9,5,1,2023-11-18,"5-64"
1,1349.45,0.95,5,1,2023-11-18,"5-64"
1,1366.15,0.975,5,1,2023-11-18,"5-64"
1,1392.19,0.99,5,1,2023-11-18,"5-64"
1,1837.13,0.01,5,1,2023-11-18,"65-130"
1,1880,0.025,5,1,2023-11-18,"65-130"
1,1906,0.05,5,1,2023-11-18,"65-130"
1,1922.7,0.1,5,1,2023-11-18,"65-130"
1,1990.25,0.25,5,1,2023-11-18,"65-130"
1,2077.5,0.5,5,1,2023-11-18,"65-130"
1,2163,0.75,5,1,2023-11-18,"65-130"
1,2254.9,0.9,5,1,2023-11-18,"65-130"
1,2290,0.95,5,1,2023-11-18,"65-130"
1,2355.275,0.975,5,1,2023-11-18,"65-130"
1,2483.48,0.99,5,1,2023-11-18,"65-130"
1,1613.8035,0.01,6,1,2023-11-18,"0-0.99"
1,1624.2817,0.025,6,1,2023-11-18,"0-0.99"
1,1634.5367,0.05,6,1,2023-11-18,"0-0.99"
1,1645.8123,0.1,6,1,2023-11-18,"0-0.99"
1,1657.7604,0.25,6,1,2023-11-18,"0-0.99"
1,1672.6326,0.5,6,1,2023-11-18,"0-0.99"
1,1684.5376,0.75,6,1,2023-11-18,"0-0.99"
1,1695.2709,0.9,6,1,2023-11-18,"0-0.99"
1,1701.9993,0.95,6,1,2023-11-18,"0-0.99"
1,1706.669,0.975,6,1,2023-11-18,"0-0.99"
1,1714.2838,0.99,6,1,2023-11-18,"0-0.99"
1,4430.9407,0.01,6,1,2023-11-18,"0-130"
1,4488.3411,0.025,6,1,2023-11-18,"0-130"
1,4531.6728,0.05,6,1,2023-11-18,"0-130"
1,4584.9862,0.1,6,1,2023-11-18,"0-130"
1,4641.4478,0.25,6,1,2023-11-18,"0-130"
1,4702.5285,0.5,6,1,2023-11-18,"0-130"
1,4744.8064,0.75,6,1,2023-11-18,"0-130"
1,4785.1987,0.9,6,1,2023-11-18,"0-130"
1,4816.1905,0.95,6,1,2023-11-18,"0-130"
1,4832.3381,0.975,6,1,2023-11-18,"0-130"
1,4867.2277,0.99,6,1,2023-11-18,"0-130"
1,1238.6171,0.01,6,1,2023-11-18,"1-4"
1,1255.3428,0.025,6,1,2023-11-18,"1-4"
1,1270.2677,0.05,6,1,2023-11-18,"1-4"
1,1288.6072,0.1,6,1,2023-11-18,"1-4"
1,1312.8174,0.25,6,1,2023-11-18,"1-4"
1,1331.7104,0.5,6,1,2023-11-18,"1-4"
1,1351.2415,0.75,6,1,2023-11-18,"1-4"
1,1368.6773,0.9,6,1,2023-11-18,"1-4"
1,1380.9218,0.95,6,1,2023-11-18,"1-4"
1,1389.1263,0.975,6,1,2023-11-18,"1-4"
1,1405.6608,0.99,6,1,2023-11-18,"1-4"
1,814.4928,0.01,6,1,2023-11-18,"5-64"
1,830.5009,0.025,6,1,2023-11-18,"5-64"
1,840.3357,0.05,6,1,2023-11-18,"5-64"
1,851.9071,0.1,6,1,2023-11-18,"5-64"
1,865.4501,0.25,6,1,2023-11-18,"5-64"
1,877.4556,0.5,6,1,2023-11-18,"5-64"
1,886.3999,0.75,6,1,2023-11-18,"5-64"
1,893.8361,0.9,6,1,2023-11-18,"5-64"
1,898.8848,0.95,6,1,2023-11-18,"5-64"
1,902.574,0.975,6,1,2023-11-18,"5-64"
1,906.597,0.99,6,1,2023-11-18,"5-64"
1,767.6132,0.01,6,1,2023-11-18,"65-130"
1,777.5871,0.025,6,1,2023-11-18,"65-130"
1,784.5457,0.05,6,1,2023-11-18,"65-130"
1,793.8504,0.1,6,1,2023-11-18,"65-130"
1,806.0496,0.25,6,1,2023-11-18,"65-130"
1,818.3343,0.5,6,1,2023-11-18,"65-130"
1,827.7672,0.75,6,1,2023-11-18,"65-130"
1,832.4701,0.9,6,1,2023-11-18,"65-130"
1,835.3042,0.95,6,1,2023-11-18,"65-130"
1,837.879,0.975,6,1,2023-11-18,"65-130"
1,839.9421,0.99,6,1,2023-11-18,"65-130"
1,1385.1148143333,0.01,7,1,2023-11-18,"0-0.99"
1,1465.8801191667,0.025,7,1,2023-11-18,"0-0.99"
1,1589.9203483333,0.05,7,1,2023-11-18,"0-0.99"
1,1642.25504,0.1,7,1,2023-11-18,"0-0.99"
1,1717.3081,0.25,7,1,2023-11-18,"0-0.99"
1,1783.8218666667,0.5,7,1,2023-11-18,"0-0.99"
1,1898.7434583333,0.75,7,1,2023-11-18,"0-0.99"
1,2026.94876,0.9,7,1,2023-11-18,"0-0.99"
1,2369.6910016667,0.95,7,1,2023-11-18,"0-0.99"
1,2708.9806541667,0.975,7,1,2023-11-18,"0-0.99"
1,3189.6562873333,0.99,7,1,2023-11-18,"0-0.99"
1,4985.5791738333,0.01,7,1,2023-11-18,"0-130"
1,5176.2190470833,0.025,7,1,2023-11-18,"0-130"
1,5522.1859416667,0.05,7,1,2023-11-18,"0-130"
1,5821.8666633333,0.1,7,1,2023-11-18,"0-130"
1,6006.8427458333,0.25,7,1,2023-11-18,"0-130"
1,6270.8617666667,0.5,7,1,2023-11-18,"0-130"
1,6577.9254041667,0.75,7,1,2023-11-18,"0-130"
1,7178.2168083333,0.9,7,1,2023-11-18,"0-130"
1,8718.9759866667,0.95,7,1,2023-11-18,"0-130"
1,9482.3125379167,0.975,7,1,2023-11-18,"0-130"
1,11155.1059003333,0.99,7,1,2023-11-18,"0-130"
1,1237.39755,0.01,7,1,2023-11-18,"1-4"
1,1315.0413125,0.025,7,1,2023-11-18,"1-4"
1,1391.7508125,0.05,7,1,2023-11-18,"1-4"
1,1424.646075,0.1,7,1,2023-11-18,"1-4"
1,1496.7361875,0.25,7,1,2023-11-18,"1-4"
1,1617.86675,0.5,7,1,2023-11-18,"1-4"
1,1714.8056875,0.75,7,1,2023-11-18,"1-4"
1,1817.496675,0.9,7,1,2023-11-18,"1-4"
1,2281.4109,0.95,7,1,2023-11-18,"1-4"
1,2466.16528125,0.975,7,1,2023-11-18,"1-4"
1,2713.975135,0.99,7,1,2023-11-18,"1-4"
1,1826.12676,0.01,7,1,2023-11-18,"5-64"
1,1988.92415,0.025,7,1,2023-11-18,"5-64"
1,2010.3274,0.05,7,1,2023-11-18,"5-64"
1,2120.3759,0.1,7,1,2023-11-18,"5-64"
1,2249.69675,0.25,7,1,2023-11-18,"5-64"
1,2365.229,0.5,7,1,2023-11-18,"5-64"
1,2509.27525,0.75,7,1,2023-11-18,"5-64"
1,2781.4095,0.9,7,1,2023-11-18,"5-64"
1,3172.2745,0.95,7,1,2023-11-18,"5-64"
1,3597.335725,0.975,7,1,2023-11-18,"5-64"
1,4175.22461,0.99,7,1,2023-11-18,"5-64"
1,383.740965,0.01,7,1,2023-11-18,"65-130"
1,404.5209075,0.025,7,1,2023-11-18,"65-130"
1,426.46068,0.05,7,1,2023-11-18,"65-130"
1,447.43305,0.1,7,1,2023-11-18,"65-130"
1,475.5834,0.25,7,1,2023-11-18,"65-130"
1,535.6155,0.5,7,1,2023-11-18,"65-130"
1,597.237975,0.75,7,1,2023-11-18,"65-130"
1,643.67151,0.9,7,1,2023-11-18,"65-130"
1,692.54343,0.95,7,1,2023-11-18,"65-130"
1,909.302205,0.975,7,1,2023-11-18,"65-130"
1,1011.556932,0.99,7,1,2023-11-18,"65-130"
1,38,0.01,8,1,2023-11-18,"0-0.99"
1,354.825,0.025,8,1,2023-11-18,"0-0.99"
1,567.2,0.05,8,1,2023-11-18,"0-0.99"
1,830.4,0.1,8,1,2023-11-18,"0-0.99"
1,1314,0.25,8,1,2023-11-18,"0-0.99"
1,2075,0.5,8,1,2023-11-18,"0-0.99"
1,2941.5,0.75,8,1,2023-11-18,"0-0.99"
1,3971.4,0.9,8,1,2023-11-18,"0-0.99"
1,4614.65,0.95,8,1,2023-11-18,"0-0.99"
1,4893.95,0.975,8,1,2023-11-18,"0-0.99"
1,5382.71,0.99,8,1,2023-11-18,"0-0.99"
1,152.84,0.01,8,1,2023-11-18,"0-130"
1,670.7,0.025,8,1,2023-11-18,"0-130"
1,1411.5,0.05,8,1,2023-11-18,"0-130"
1,2184.1,0.1,8,1,2023-11-18,"0-130"
1,3927.25,0.25,8,1,2023-11-18,"0-130"
1,7376,0.5,8,1,2023-11-18,"0-130"
1,12703,0.75,8,1,2023-11-18,"0-130"
1,18700.1,0.9,8,1,2023-11-18,"0-130"
1,20805.8,0.95,8,1,2023-11-18,"0-130"
1,22796.3,0.975,8,1,2023-11-18,"0-130"
1,25418.4100000001,0.99,8,1,2023-11-18,"0-130"
1,37.62,0.01,8,1,2023-11-18,"1-4"
1,168.15,0.025,8,1,2023-11-18,"1-4"
1,342,0.05,8,1,2023-11-18,"1-4"
1,570,0.1,8,1,2023-11-18,"1-4"
1,988,0.25,8,1,2023-11-18,"1-4"
1,1939,0.5,8,1,2023-11-18,"1-4"
1,2851,0.75,8,1,2023-11-18,"1-4"
1,3322.2,0.9,8,1,2023-11-18,"1-4"
1,3959.7,0.95,8,1,2023-11-18,"1-4"
1,4263.7,0.975,8,1,2023-11-18,"1-4"
1,4455.6,0.99,8,1,2023-11-18,"1-4"
1,0,0.01,8,1,2023-11-18,"5-64"
1,112.15,0.025,8,1,2023-11-18,"5-64"
1,232,0.05,8,1,2023-11-18,"5-64"
1,502,0.1,8,1,2023-11-18,"5-64"
1,1070.5,0.25,8,1,2023-11-18,"5-64"
1,2064,0.5,8,1,2023-11-18,"5-64"
1,4109.25,0.75,8,1,2023-11-18,"5-64"
1,6447.8,0.9,8,1,2023-11-18,"5-64"
1,7218.85,0.95,8,1,2023-11-18,"5-64"
1,8162.725,0.975,8,1,2023-11-18,"5-64"
1,9687.26,0.99,8,1,2023-11-18,"5-64"
1,0,0.01,8,1,2023-11-18,"65-130"
1,58,0.025,8,1,2023-11-18,"65-130"
1,193.05,0.05,8,1,2023-11-18,"65-130"
1,312,0.1,8,1,2023-11-18,"65-130"
1,690.25,0.25,8,1,2023-11-18,"65-130"
1,1479.5,0.5,8,1,2023-11-18,"65-130"
1,2859.75,0.75,8,1,2023-11-18,"65-130"
1,5017.9,0.9,8,1,2023-11-18,"65-130"
1,5842.95,0.95,8,1,2023-11-18,"65-130"
1,6301.375,0.975,8,1,2023-11-18,"65-130"
1,6948.18,0.99,8,1,2023-11-18,"65-130"
1,1228.48,0.01,9,1,2023-11-18,"0-0.99"
1,1313.725,0.025,9,1,2023-11-18,"0-0.99"
1,1451.95,0.05,9,1,2023-11-18,"0-0.99"
1,1544.4,0.1,9,1,2023-11-18,"0-0.99"
1,1844.75,0.25,9,1,2023-11-18,"0-0.99"
1,2299,0.5,9,1,2023-11-18,"0-0.99"
1,2581,0.75,9,1,2023-11-18,"0-0.99"
1,2942.4,0.9,9,1,2023-11-18,"0-0.99"
1,3122.05,0.95,9,1,2023-11-18,"0-0.99"
1,3316.625,0.975,9,1,2023-11-18,"0-0.99"
1,3483.52,0.99,9,1,2023-11-18,"0-0.99"
1,3538.63,0.01,9,1,2023-11-18,"0-130"
1,3740.1,0.025,9,1,2023-11-18,"0-130"
1,4228.55,0.05,9,1,2023-11-18,"0-130"
1,4580.4,0.1,9,1,2023-11-18,"0-130"
1,5160.5,0.25,9,1,2023-11-18,"0-130"
1,6504.5,0.5,9,1,2023-11-18,"0-130"
1,7616.5,0.75,9,1,2023-11-18,"0-130"
1,8928,0.9,9,1,2023-11-18,"0-130"
1,9319.15,0.95,9,1,2023-11-18,"0-130"
1,10195.025,0.975,9,1,2023-11-18,"0-130"
1,10676.68,0.99,9,1,2023-11-18,"0-130"
1,708.39,0.01,9,1,2023-11-18,"1-4"
1,796.95,0.025,9,1,2023-11-18,"1-4"
1,862.85,0.05,9,1,2023-11-18,"1-4"
1,972.5,0.1,9,1,2023-11-18,"1-4"
1,1085.5,0.25,9,1,2023-11-18,"1-4"
1,1370.5,0.5,9,1,2023-11-18,"1-4"
1,1618.25,0.75,9,1,2023-11-18,"1-4"
1,1861.1,0.9,9,1,2023-11-18,"1-4"
